Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-08-23 00:00:00-04:00,161.99225589461912,164.55454845409218,160.21760039652634,160.62637329101562,18111800,0.0,0.0
2022-08-24 00:00:00-04:00,160.11790919888972,164.9633208231785,159.2903989076755,162.76991271972656,20891500,0.0,0.0
2022-08-25 00:00:00-04:00,164.6841465347138,168.37305184710823,163.52764024665544,168.27334594726562,15550500,0.0,0.0
2022-08-26 00:00:00-04:00,167.9742417715041,170.40691965854919,161.18468689627448,161.2943572998047,24023600,0.0,0.0
2022-08-29 00:00:00-04:00,160.17771708171693,162.56054191262953,158.53266110243612,158.6921844482422,20052700,0.0,0.0
2022-08-30 00:00:00-04:00,159.86865894464378,161.17472408303823,155.44198473821854,156.688232421875,19567900,0.0,0.0
2022-08-31 00:00:00-04:00,166.56848969183045,167.33616732075237,161.65328085822745,162.44090270996094,40953000,0.0,0.0
2022-09-01 00:00:00-04:00,163.08896142916922,166.85761327058287,159.86866162033897,164.86361694335938,30145700,0.0,0.0
2022-09-02 00:00:00-04:00,166.94734727051647,167.4259021518199,158.74205625946306,159.83876037597656,22634200,0.0,0.0
2022-09-06 00:00:00-04:00,159.61940146599767,161.20462478961912,157.21663240034232,158.06407165527344,19339800,0.0,0.0
2022-09-07 00:00:00-04:00,157.28642871488591,160.47683508794253,156.3392834785657,159.90853881835938,16831200,0.0,0.0
2022-09-08 00:00:00-04:00,158.23358218978856,161.74300470469123,157.2664927726919,161.57351684570312,22530800,0.0,0.0
2022-09-09 00:00:00-04:00,162.7599590326532,169.0310711280078,162.5306537022278,168.64224243164062,22086800,0.0,0.0
2022-09-12 00:00:00-04:00,166.8875253734603,170.87551810855751,166.77785496472575,168.45281982421875,23220400,0.0,0.0
2022-09-13 00:00:00-04:00,161.05507686741078,161.1448182641219,152.21170801272837,152.6703338623047,44444100,0.0,0.0
2022-09-14 00:00:00-04:00,152.86972165396494,153.07908273727645,148.60257097075203,151.0153045654297,43064200,0.0,0.0
2022-09-15 00:00:00-04:00,149.35032375264527,153.7371094640084,148.25361971831236,149.10107421875,34606300,0.0,0.0
2022-09-16 00:00:00-04:00,147.6055871713696,148.1339950025459,143.85686418734417,145.85086059570312,40122800,0.0,0.0
2022-09-19 00:00:00-04:00,144.8040147342088,148.13398485698522,144.66443560370274,147.57566833496094,22169500,0.0,0.0
2022-09-20 00:00:00-04:00,145.34239174217203,148.3932037027658,144.7840752020614,145.65145874023438,23217400,0.0,0.0
2022-09-21 00:00:00-04:00,145.95056106675227,149.15093187671408,141.57373972189748,141.69337463378906,38338600,0.0,0.0
2022-09-22 00:00:00-04:00,141.12508923519906,144.14599237113512,140.44712259176643,142.3912811279297,34418500,0.0,0.0
2022-09-23 00:00:00-04:00,140.99548812815786,142.19188296382728,138.473083818518,139.988525390625,31710700,0.0,0.0
2022-09-26 00:00:00-04:00,139.69937537233344,141.81302178703035,135.78117996014177,135.96063232421875,30497000,0.0,0.0
2022-09-27 00:00:00-04:00,137.5059894247066,139.0014867193368,133.71739323571305,133.99655151367188,30826500,0.0,0.0
2022-09-28 00:00:00-04:00,134.2158980958166,141.60365869956308,133.86695783988066,141.18492126464844,32658500,0.0,0.0
2022-09-29 00:00:00-04:00,138.94166024480066,139.42021508838994,134.79414436573578,136.00051879882812,38985400,0.0,0.0
2022-09-30 00:00:00-04:00,135.64160474769477,140.56677816613973,135.09325270886256,135.272705078125,33166400,0.0,0.0
2022-10-03 00:00:00-04:00,136.72833534904086,139.20088667621218,135.69146389344823,138.1939239501953,27723100,0.0,0.0
2022-10-04 00:00:00-04:00,140.0682782868131,141.96256872335928,138.92172126428483,139.85890197753906,34670700,0.0,0.0
2022-10-05 00:00:00-04:00,137.82503624622467,139.78912391158534,134.37541579048397,138.56280517578125,27979300,0.0,0.0
2022-10-06 00:00:00-04:00,137.3065885062608,141.02538740222192,136.1899554295718,138.6525421142578,36231100,0.0,0.0
2022-10-07 00:00:00-04:00,136.34945395970087,137.87485982761137,132.04243010118398,133.0493927001953,33214800,0.0,0.0
2022-10-10 00:00:00-04:00,133.14911212726238,135.7014250751147,131.47414724711857,133.3883819580078,24024000,0.0,0.0
2022-10-11 00:00:00-04:00,131.22488500063315,132.26177154348358,126.60878653784206,128.1541290283203,38481400,0.0,0.0
2022-10-12 00:00:00-04:00,127.93480957704871,129.28074794825275,125.87101610969096,127.11726379394531,34605200,0.0,0.0
2022-10-13 00:00:00-04:00,123.15919257216872,130.7463498611372,122.16219432243822,129.89889526367188,34325700,0.0,0.0
2022-10-14 00:00:00-04:00,130.60675605866064,131.39437789385093,126.14020105422547,126.37948608398438,23559400,0.0,0.0
2022-10-17 00:00:00-04:00,129.90887068306841,134.3853829398944,129.78922055223018,133.63763427734375,29612200,0.0,0.0
2022-10-18 00:00:00-04:00,136.67846712296063,137.42621570477226,131.00554544820557,132.40135192871094,25445000,0.0,0.0
2022-10-19 00:00:00-04:00,132.49110235698615,136.58876594382022,131.82311532719885,132.830078125,30691000,0.0,0.0
2022-10-20 00:00:00-04:00,132.53096906653923,136.35945387941342,130.915836781927,131.1351776123047,26356300,0.0,0.0
2022-10-21 00:00:00-04:00,125.93084527202772,129.72940613270308,125.06346167130256,129.61973571777344,46348600,0.0,0.0
2022-10-24 00:00:00-04:00,126.86802532662536,133.0793200672634,124.19606975418996,129.3306121826172,63563400,0.0,0.0
2022-10-25 00:00:00-04:00,130.48712618113677,137.93470377507023,130.19798819074083,137.0972137451172,38433200,0.0,0.0
2022-10-26 00:00:00-04:00,131.2846996730864,135.1430925816642,128.14416181104212,129.4302978515625,82791500,0.0,0.0
2022-10-27 00:00:00-04:00,97.68587693042515,102.19230498383136,96.09067388938651,97.64599609375,232316600,0.0,0.0
2022-10-28 00:00:00-04:00,99.2810782177958,100.54726252928566,97.21729233876636,98.90221405029297,95928300,0.0,0.0
2022-10-31 00:00:00-04:00,97.92515624213644,99.02185264923966,92.32202408778376,92.8803482055664,121361400,0.0,0.0
2022-11-01 00:00:00-04:00,94.04683161808818,97.19734162586728,93.2691743252342,94.91421508789062,110189600,0.0,0.0
2022-11-02 00:00:00-04:00,93.92719266663133,94.91421868290863,90.20839391118143,90.2682113647461,71821100,0.0,0.0
2022-11-03 00:00:00-04:00,89.80959050244208,90.18844704138317,88.14460550417245,88.64310455322266,60664000,0.0,0.0
2022-11-04 00:00:00-04:00,90.0787896528727,91.11566873744087,87.82557149589776,90.51747131347656,55638100,0.0,0.0
2022-11-07 00:00:00-05:00,94.49549319643327,96.58918800630465,92.82053582723756,96.42967224121094,81987300,0.0,0.0
2022-11-08 00:00:00-05:00,95.63206026997798,97.50642165126486,94.5054551041455,96.18041229248047,52088300,0.0,0.0
2022-11-09 00:00:00-05:00,101.41465481531293,104.58510929222807,100.43759326430461,101.1654052734375,107677300,0.0,0.0
2022-11-10 00:00:00-05:00,106.79844603908863,112.41154296265607,104.29597851826175,111.53418731689453,80671000,0.0,0.0
2022-11-11 00:00:00-05:00,108.90211625919896,114.55509420305373,108.48337123608586,112.68073272705078,59961700,0.0,0.0
2022-11-14 00:00:00-05:00,110.65682868037806,115.9209779875111,110.4674041937793,113.87713623046875,53395000,0.0,0.0
2022-11-15 00:00:00-05:00,115.7215834369456,118.38356686674202,114.06657034217623,116.72855377197266,50670500,0.0,0.0
2022-11-16 00:00:00-05:00,114.15628281598026,115.73154164458852,112.32180995721511,112.89009857177734,33287800,0.0,0.0
2022-11-17 00:00:00-05:00,110.07856899015643,111.99280360559963,109.47039951236059,111.11544036865234,35093800,0.0,0.0
2022-11-18 00:00:00-05:00,113.45839270044733,113.97682839244911,110.2879382739384,111.7136459350586,33357700,0.0,0.0
2022-11-21 00:00:00-05:00,111.18523304561894,112.03268757892626,108.86223308054826,109.53022003173828,24351100,0.0,0.0
2022-11-22 00:00:00-05:00,109.5302249965111,111.28494399254849,107.99484682578998,111.10548400878906,29029000,0.0,0.0
2022-11-23 00:00:00-05:00,111.38464045318578,112.3317857034131,110.39761436206042,111.903076171875,21343100,0.0,0.0
2022-11-25 00:00:00-05:00,110.9658987462228,112.39160642565038,110.68673287072238,111.07556915283203,12007600,0.0,0.0
2022-11-28 00:00:00-05:00,110.44744928167037,111.7036690286426,108.05465229912537,108.45345306396484,23309400,0.0,0.0
2022-11-29 00:00:00-05:00,109.21117799816493,110.60697692606863,108.21417985058974,109.13141632080078,23899200,0.0,0.0
2022-11-30 00:00:00-05:00,109.18126561893953,117.80530082831119,109.05165099593502,117.74547576904297,43348600,0.0,0.0
2022-12-01 00:00:00-05:00,118.84217749963486,120.83617381745754,118.04458353640116,120.07846069335938,36551400,0.0,0.0
2022-12-02 00:00:00-05:00,117.47629520318304,123.6676528737448,117.25695439059918,123.11930084228516,39950500,0.0,0.0
2022-12-05 00:00:00-05:00,121.38452568977223,124.29575848445339,120.98572490542729,122.06248474121094,35474900,0.0,0.0
2022-12-06 00:00:00-05:00,119.55005569104677,120.18813391920116,113.39857112530412,113.77743530273438,43689200,0.0,0.0
2022-12-07 00:00:00-05:00,113.41850957971091,115.53214075053077,112.54114635575512,113.58799743652344,29461100,0.0,0.0
2022-12-08 00:00:00-05:00,116.04061074061663,116.98775591334484,114.24601107950924,114.98379516601562,30619400,0.0,0.0
2022-12-09 00:00:00-05:00,114.95388851412997,117.18716221654316,113.52818087054425,115.55208587646484,26033400,0.0,0.0
2022-12-12 00:00:00-05:00,114.83424432742946,115.37262422764132,112.80036723990423,114.36565399169922,24747100,0.0,0.0
2022-12-13 00:00:00-05:00,121.76338936599183,122.92988305949542,118.2838677224199,119.78933715820312,44701100,0.0,0.0
2022-12-14 00:00:00-05:00,119.03160563979117,123.76734673770117,119.03160563979117,121.2249984741211,36922000,0.0,0.0
2022-12-15 00:00:00-05:00,117.97480226877913,118.27389717359776,113.66777022355255,115.80134582519531,34531000,0.0,0.0
2022-12-16 00:00:00-05:00,119.86908897641317,122.93983744765444,118.46331795660632,119.07148742675781,67064000,0.0,0.0
2022-12-19 00:00:00-05:00,116.47929669038533,117.44638612122947,113.98680129397971,114.1363525390625,29769900,0.0,0.0
2022-12-20 00:00:00-05:00,112.92000560536572,116.97778752029622,112.1224040921665,116.7385025024414,28742500,0.0,0.0
2022-12-21 00:00:00-05:00,116.34967800527018,119.97875056739551,115.27292581249635,119.40049743652344,20392800,0.0,0.0
2022-12-22 00:00:00-05:00,116.84817905812223,118.26392219897966,114.03664460535096,116.76842498779297,23618100,0.0,0.0
2022-12-23 00:00:00-05:00,115.68170042490331,117.8252480853915,115.19317343462686,117.6856689453125,17796600,0.0,0.0
2022-12-27 00:00:00-05:00,117.57599541643393,118.24398237002572,115.70164158043994,116.52914428710938,21392300,0.0,0.0
2022-12-28 00:00:00-05:00,115.90103241304837,117.79533037808693,115.16325592793578,115.2729263305664,19612500,0.0,0.0
2022-12-29 00:00:00-05:00,116.05058852979619,120.66668731937426,115.42247481443012,119.89900207519531,22366200,0.0,0.0
2022-12-30 00:00:00-05:00,117.80531099133725,120.05852144720234,117.38656596630256,119.978759765625,19583800,0.0,0.0
2023-01-03 00:00:00-05:00,122.45132006848092,125.99066676295254,121.91294012133216,124.36555480957031,35528500,0.0,0.0
2023-01-04 00:00:00-05:00,126.99762014435915,128.66261281659558,125.47221420948608,126.98765563964844,32397100,0.0,0.0
2023-01-05 00:00:00-05:00,125.75137862740483,128.13421129305513,124.16615516069416,126.55895233154297,25447100,0.0,0.0
2023-01-06 00:00:00-05:00,128.5828486393632,129.9387666898796,125.66164384609513,129.62969970703125,27584500,0.0,0.0
2023-01-09 00:00:00-05:00,130.7662738194825,132.5508937162041,128.891912532324,129.0813446044922,26649100,0.0,0.0
2023-01-10 00:00:00-05:00,126.88795153834795,133.03943592100842,126.7683166281874,132.59078979492188,28684400,0.0,0.0
2023-01-11 00:00:00-05:00,130.5668896626244,133.44821382334868,129.9487404399637,132.4910888671875,25423000,0.0,0.0
2023-01-12 00:00:00-05:00,133.03941853066462,137.26668040893563,131.3644539424387,136.2996063232422,30757700,0.0,0.0
2023-01-13 00:00:00-05:00,134.56485611651055,136.97759007562084,134.43524147479843,136.56881713867188,22423800,0.0,0.0
2023-01-17 00:00:00-05:00,135.77120491363627,136.33950117873468,133.84700572756952,134.95367431640625,21147600,0.0,0.0
2023-01-18 00:00:00-05:00,135.4023151421267,136.83799489974248,132.40135621334952,132.62069702148438,20215500,0.0,0.0
2023-01-19 00:00:00-05:00,132.0922856935048,137.03738782315432,131.74333026816564,135.7412872314453,28625200,0.0,0.0
2023-01-20 00:00:00-05:00,135.48206540006072,139.5199105747844,134.20590910373573,138.9516143798828,28688600,0.0,0.0
2023-01-23 00:00:00-05:00,138.87187154313443,143.3284546807613,138.24377302667338,142.83993530273438,27470100,0.0,0.0
2023-01-24 00:00:00-05:00,141.2646676420235,144.5647290221764,140.93565643317356,142.71031188964844,21970200,0.0,0.0
2023-01-25 00:00:00-05:00,140.79608281823897,142.7402262076087,139.8888108322048,141.0752410888672,26622000,0.0,0.0
2023-01-26 00:00:00-05:00,143.9665300340579,147.0671949592731,142.8698411720207,146.8578338623047,25482100,0.0,0.0
2023-01-27 00:00:00-05:00,147.7950067039941,152.73014435267652,146.94755221726768,151.2845001220703,35771900,0.0,0.0
2023-01-30 00:00:00-05:00,148.96151277297986,150.66637126795294,146.50889037456227,146.61856079101562,28040100,0.0,0.0
2023-01-31 00:00:00-05:00,147.50586954257204,149.43008383446184,147.07716765107935,148.52281188964844,29842100,0.0,0.0
2023-02-01 00:00:00-05:00,147.58563759031222,153.11898046524584,146.61854815032453,152.6603546142578,55661000,0.0,0.0
2023-02-02 00:00:00-05:00,182.8295193861523,196.56815220803824,179.61918423548968,188.20333862304688,150475700,0.0,0.0
2023-02-03 00:00:00-05:00,182.91926538313902,196.17934480557554,182.34100458763288,185.97007751464844,76809700,0.0,0.0
2023-02-06 00:00:00-05:00,185.9700551697889,190.1275354389774,184.96309256116476,185.50146484375,42483800,0.0,0.0
2023-02-07 00:00:00-05:00,185.02292229033253,193.19830424510138,183.84645653849608,191.04478454589844,47080700,0.0,0.0
2023-02-08 00:00:00-05:00,189.4296491850943,190.2571594781452,182.37090043200737,182.87936401367188,36139100,0.0,0.0
2023-02-09 00:00:00-05:00,185.5712875489752,186.0897156811786,176.73788252122154,177.38592529296875,37118800,0.0,0.0
2023-02-10 00:00:00-05:00,175.82063595996766,178.35300465543443,172.82964140581782,173.62722778320312,33433600,0.0,0.0
2023-02-13 00:00:00-05:00,177.68501342543115,180.45666709527,175.29222392483138,178.89137268066406,31463200,0.0,0.0
2023-02-14 00:00:00-05:00,176.6281953544938,180.96512816568315,175.35203894351088,178.94122314453125,24034600,0.0,0.0
2023-02-15 00:00:00-05:00,175.8904050077196,177.65509592473464,174.8036807172856,176.62818908691406,25308900,0.0,0.0
2023-02-16 00:00:00-05:00,172.23143027342292,175.32213062112095,171.2743053564826,171.92236328125,25827500,0.0,0.0
2023-02-17 00:00:00-05:00,169.7090195830138,172.66012547076483,169.1905763059285,172.3610382080078,24171300,0.0,0.0
2023-02-21 00:00:00-05:00,173.78673223652817,177.63514541936073,171.3640342134801,171.5634307861328,34592600,0.0,0.0
2023-02-22 00:00:00-05:00,170.55648550370725,172.2413996445433,169.18062315079126,170.6063232421875,22433200,0.0,0.0
2023-02-23 00:00:00-05:00,171.48368633697072,173.16861568912668,168.8715559830162,171.5235595703125,20017800,0.0,0.0
2023-02-24 00:00:00-05:00,168.13377790879983,170.207536015881,167.15672392041054,169.87852478027344,19791300,0.0,0.0
2023-02-27 00:00:00-05:00,171.36403875789605,172.60030666891763,168.55249680608816,169.0310516357422,19277000,0.0,0.0
2023-02-28 00:00:00-05:00,171.38397311107792,177.01702169470866,171.35406438410334,174.41485595703125,46051100,0.0,0.0
2023-03-01 00:00:00-05:00,174.06591541201388,177.31613934241253,172.53054484839765,172.89942932128906,30998400,0.0,0.0
2023-03-02 00:00:00-05:00,171.86256336134636,174.4846584164294,170.91540285258577,174.006103515625,17352000,0.0,0.0
2023-03-03 00:00:00-05:00,178.3829085283766,186.05979129913365,176.51852684185997,184.69390869140625,45877700,0.0,0.0
2023-03-06 00:00:00-05:00,187.43565585479507,189.09067646718248,184.08574139695594,184.34495544433594,33209400,0.0,0.0
2023-03-07 00:00:00-05:00,188.43265834147022,189.78857649149438,183.45763188530384,183.9561309814453,36701500,0.0,0.0
2023-03-08 00:00:00-05:00,182.32104694391793,184.70387191548744,180.79564099043952,184.4147491455078,19432400,0.0,0.0
2023-03-09 00:00:00-05:00,185.79060721210507,188.3628489945606,179.75876549594872,181.14459228515625,26582800,0.0,0.0
2023-03-10 00:00:00-05:00,180.46662757889084,184.21535031607877,178.26327021200768,178.97113037109375,25665000,0.0,0.0
2023-03-13 00:00:00-04:00,177.42580225022562,183.22832372888064,174.29522858336037,180.35696411132812,24728000,0.0,0.0
2023-03-14 00:00:00-04:00,187.0169060735523,193.7366787675816,185.99996374838238,193.4375762939453,41642600,0.0,0.0
2023-03-15 00:00:00-04:00,192.37079308964147,197.1862960570432,190.26712635083433,197.15638732910156,42123600,0.0,0.0
2023-03-16 00:00:00-04:00,197.66485840119182,205.1423449294073,195.5013741245864,204.31483459472656,50447100,0.0,0.0
2023-03-17 00:00:00-04:00,199.95794976950737,201.29392366103565,194.84334430898892,195.02281188964844,50141100,0.0,0.0
2023-03-20 00:00:00-04:00,197.88420402819844,198.761567336969,193.05873625593168,197.21621704101562,25186300,0.0,0.0
2023-03-21 00:00:00-04:00,202.59001772765194,202.93897315964477,197.3557775256647,201.5531463623047,31827000,0.0,0.0
2023-03-22 00:00:00-04:00,201.89213263210564,206.74750892897936,199.07062594062714,199.210205078125,28477800,0.0,0.0
2023-03-23 00:00:00-04:00,202.23109881059224,207.25597794910527,201.54316766078523,203.66677856445312,27389700,0.0,0.0
2023-03-24 00:00:00-04:00,204.56407600197338,206.95688072353596,202.93897933936628,205.39158630371094,27716400,0.0,0.0
2023-03-27 00:00:00-04:00,204.19519727446777,205.24204841869056,200.75555655458015,202.23110961914062,18527200,0.0,0.0
2023-03-28 00:00:00-04:00,199.549183114825,200.4265463966501,197.30593717078284,200.0775909423828,19127300,0.0,0.0
2023-03-29 00:00:00-04:00,202.948931162736,205.10245071368072,201.9319888392926,204.7335662841797,18851100,0.0,0.0
2023-03-30 00:00:00-04:00,202.76949167389816,207.465344511963,202.21117513555356,207.21609497070312,22608300,0.0,0.0
2023-03-31 00:00:00-04:00,206.61789903809034,211.53309254293077,206.1493086974564,211.3037872314453,25440300,0.0,0.0
2023-04-03 00:00:00-04:00,208.21310646051816,212.84915735243092,207.5750282025779,212.430419921875,17924600,0.0,0.0
2023-04-04 00:00:00-04:00,212.7494301161381,215.59088086867922,211.90197562138468,214.075439453125,21026400,0.0,0.0
2023-04-05 00:00:00-04:00,213.5071523599594,214.54403897768037,209.3097985768536,210.8451690673828,19396600,0.0,0.0
2023-04-06 00:00:00-04:00,208.62188047446995,216.28879932837407,208.02367544884706,215.45132446289062,26104400,0.0,0.0
2023-04-10 00:00:00-04:00,214.06547344852416,215.0126186217397,210.027628012201,214.1053466796875,16106100,0.0,0.0
2023-04-11 00:00:00-04:00,214.83316555123795,215.37155309268275,212.7693872103264,213.20806884765625,16710100,0.0,0.0
2023-04-12 00:00:00-04:00,214.19507977880852,216.1890760870372,211.94186942718454,213.35760498046875,18972200,0.0,0.0
2023-04-13 00:00:00-04:00,215.0823960271065,220.48612390791357,215.04252279678715,219.68853759765625,23310400,0.0,0.0
2023-04-14 00:00:00-04:00,217.22595519776303,221.44325298464048,216.89694399268976,220.8251190185547,21591200,0.0,0.0
2023-04-17 00:00:00-04:00,219.13020385261615,220.3166340156627,216.47820049090555,218.2030029296875,15481900,0.0,0.0
2023-04-18 00:00:00-04:00,219.2498719664148,219.77827978128502,215.56098176738288,217.23593139648438,12281000,0.0,0.0
2023-04-19 00:00:00-04:00,212.8292037999267,216.6776174031055,212.29081626067682,215.05250549316406,15898100,0.0,0.0
2023-04-20 00:00:00-04:00,212.83917763383167,216.09936610178522,212.1313174106249,212.430419921875,16475400,0.0,0.0
2023-04-21 00:00:00-04:00,209.57898310627272,212.76937407214453,208.95086941770055,212.2509307861328,17717200,0.0,0.0
2023-04-24 00:00:00-04:00,213.03855760427248,213.27784263718783,210.07748709173674,212.15122985839844,15750900,0.0,0.0
2023-04-25 00:00:00-04:00,210.1871441836768,210.6258105634265,206.50821880541704,206.9269561767578,19198200,0.0,0.0
2023-04-26 00:00:00-04:00,211.86210845428752,213.46727609627234,208.25297999253897,208.7714080810547,41992700,0.0,0.0
2023-04-27 00:00:00-04:00,239.169896756039,240.96449655238237,236.059267251034,237.84388732910156,71196500,0.0,0.0
